antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Creatinine=średni-dolny', 'ALT=niski', 'Triglycerides=średni-górny'})","frozenset({'LDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.05869842620161633,0.07528711186729052,0.05869842620161633,1.0,13.282485875706213,1.0,0.054279191221741345,inf,0.98237686398554,0.7796610169491526,1.0,0.8898305084745762
"frozenset({'Creatinine=średni-dolny', 'ALT=niski'})","frozenset({'LDL Cholesterol=średni-górny', 'Triglycerides=średni-górny', 'Disease=Anemia'})",0.05869842620161633,0.05869842620161633,0.05869842620161633,1.0,17.036231884057973,1.0,0.05525292096306973,inf,1.0,1.0,1.0,1.0
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Troponin=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=niski'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Triglycerides=niski', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.05019140791152701,0.21650361548277328,0.05019140791152701,1.0,4.618860510805502,1.0,0.03932478663251074,inf,0.8248992386923422,0.2318271119842829,1.0,0.6159135559921415
"frozenset({'White Blood Cells=wysoki', 'Mean Corpuscular Hemoglobin Concentration=średni-górny', 'Platelets=średni-dolny'})",frozenset({'Disease=Healthy'}),0.05869842620161633,0.2364951084644832,0.05869842620161633,1.0,4.2284172661870505,1.0,0.04481653553037061,inf,0.8111161319475825,0.24820143884892085,1.0,0.6241007194244604
"frozenset({'Creatinine=średni-dolny', 'Glucose=niski', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.05104210974053594,0.26499361973628244,0.05104210974053594,1.0,3.773675762439807,1.0,0.037516276321414764,inf,0.7745405647691618,0.19261637239165327,1.0,0.5963081861958266
"frozenset({'Creatinine=średni-dolny', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Heart Rate=średni-górny'})",0.05104210974053594,0.1305827307528711,0.05104210974053594,1.0,7.657980456026059,1.0,0.04437689166722904,inf,0.9161810847153743,0.39087947882736157,1.0,0.6954397394136808
"frozenset({'Creatinine=średni-dolny', 'HbA1c=średni-górny', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.05104210974053594,0.26499361973628244,0.05104210974053594,1.0,3.773675762439807,1.0,0.037516276321414764,inf,0.7745405647691618,0.19261637239165327,1.0,0.5963081861958266
"frozenset({'White Blood Cells=niski', 'Cholesterol=średni-dolny'})","frozenset({'Troponin=średni-górny', 'Disease=Anemia'})",0.051892811569544874,0.09527860484900043,0.051892811569544874,1.0,10.495535714285714,1.0,0.04694853688150657,inf,0.9542395693135934,0.544642857142857,1.0,0.7723214285714286
"frozenset({'Red Blood Cells=niski', 'White Blood Cells=niski', 'Creatinine=wysoki'})",frozenset({'Disease=Anemia'}),0.051892811569544874,0.26499361973628244,0.051892811569544874,1.0,3.773675762439807,1.0,0.03814154759343834,inf,0.7752355316285329,0.1958266452648475,1.0,0.5979133226324238
"frozenset({'Creatinine=wysoki', 'Troponin=wysoki', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.05316886431305827,0.22968949383241175,0.05316886431305827,1.0,4.353703703703704,1.0,0.04095653478134774,inf,0.8135669362084457,0.23148148148148148,1.0,0.6157407407407407
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.051892811569544874,0.21650361548277328,0.051892811569544874,1.0,4.618860510805502,1.0,0.04065783024717212,inf,0.8263795423956931,0.23968565815324167,1.0,0.6198428290766208
"frozenset({'Cholesterol=wysoki', 'Diastolic Blood Pressure=średni-dolny', 'Mean Corpuscular Hemoglobin Concentration=wysoki'})",frozenset({'Disease=Diabetes'}),0.05104210974053594,0.22968949383241175,0.05104210974053594,1.0,4.353703703703704,1.0,0.039318273390093826,inf,0.8117436127297175,0.2222222222222222,1.0,0.6111111111111112
"frozenset({'White Blood Cells=średni-górny', 'Hematocrit=niski', 'Systolic Blood Pressure=średni-górny'})",frozenset({'Disease=Anemia'}),0.054870267971076137,0.26499361973628244,0.054870267971076137,1.0,3.773675762439807,1.0,0.04032999704552087,inf,0.7776777677767778,0.20706260032102727,1.0,0.6035313001605136
"frozenset({'Hematocrit=średni-górny', 'Troponin=średni-dolny', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.05104210974053594,0.26499361973628244,0.05104210974053594,1.0,3.773675762439807,1.0,0.037516276321414764,inf,0.7745405647691618,0.19261637239165327,1.0,0.5963081861958266
"frozenset({'Hematocrit=średni-górny', 'Troponin=średni-dolny'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.05104210974053594,0.1382390472139515,0.05104210974053594,1.0,7.233846153846154,1.0,0.043986097122214296,inf,0.9081129538323621,0.36923076923076925,1.0,0.6846153846153846
"frozenset({'LDL Cholesterol=średni-górny', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.05572096980008507,0.26499361973628244,0.05572096980008507,1.0,3.773675762439807,1.0,0.04095526831754445,inf,0.7783783783783784,0.2102728731942215,1.0,0.6051364365971108
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Systolic Blood Pressure=wysoki', 'Heart Rate=średni-górny'})",frozenset({'Disease=Anemia'}),0.05572096980008507,0.26499361973628244,0.05572096980008507,1.0,3.773675762439807,1.0,0.04095526831754445,inf,0.7783783783783784,0.2102728731942215,1.0,0.6051364365971108
"frozenset({'Hematocrit=niski', 'Red Blood Cells=niski', 'LDL Cholesterol=niski'})",frozenset({'Disease=Anemia'}),0.05529561888558061,0.26499361973628244,0.05529561888558061,1.0,3.773675762439807,1.0,0.04064263268153266,inf,0.7780279153534444,0.2086677367576244,1.0,0.6043338683788122
"frozenset({'Creatinine=średni-dolny', 'HbA1c=średni-górny', 'Glucose=niski'})",frozenset({'Disease=Anemia'}),0.05104210974053594,0.26499361973628244,0.05104210974053594,1.0,3.773675762439807,1.0,0.037516276321414764,inf,0.7745405647691618,0.19261637239165327,1.0,0.5963081861958266
"frozenset({'Creatinine=średni-dolny', 'Glucose=niski'})","frozenset({'HbA1c=średni-górny', 'Disease=Anemia'})",0.05104210974053594,0.0803913228413441,0.05104210974053594,1.0,12.43915343915344,1.0,0.0469387670178812,inf,0.9690721649484536,0.6349206349206348,1.0,0.8174603174603174
"frozenset({'Troponin=średni-dolny', 'Systolic Blood Pressure=wysoki', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.05019140791152701,0.26499361973628244,0.05019140791152701,1.0,3.773675762439807,1.0,0.03689100504939118,inf,0.7738468428123602,0.18940609951845905,1.0,0.5947030497592295
"frozenset({'Insulin=średni-górny', 'Troponin=wysoki', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.05359421522756274,0.22968949383241175,0.05359421522756274,1.0,4.353703703703704,1.0,0.04128418705959852,inf,0.8139325842696629,0.23333333333333336,1.0,0.6166666666666667
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Hemoglobin=niski', 'Mean Corpuscular Hemoglobin=średni-górny'})",frozenset({'Disease=Anemia'}),0.05104210974053594,0.26499361973628244,0.05104210974053594,1.0,3.773675762439807,1.0,0.037516276321414764,inf,0.7745405647691618,0.19261637239165327,1.0,0.5963081861958266
"frozenset({'Platelets=średni-górny', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.05827307528711187,0.26499361973628244,0.05827307528711187,1.0,3.773675762439807,1.0,0.04283108213361519,inf,0.7804878048780488,0.21990369181380418,1.0,0.6099518459069021
"frozenset({'White Blood Cells=niski', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.05146746065504041,0.26499361973628244,0.05146746065504041,1.0,3.773675762439807,1.0,0.037828911957426554,inf,0.7748878923766817,0.1942215088282504,1.0,0.5971107544141252
"frozenset({'Troponin=średni-górny', 'White Blood Cells=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.051892811569544874,0.26499361973628244,0.051892811569544874,1.0,3.773675762439807,1.0,0.03814154759343834,inf,0.7752355316285329,0.1958266452648475,1.0,0.5979133226324238
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'LDL Cholesterol=średni-górny', 'Systolic Blood Pressure=wysoki'})",frozenset({'Disease=Anemia'}),0.05572096980008507,0.26499361973628244,0.05572096980008507,1.0,3.773675762439807,1.0,0.04095526831754445,inf,0.7783783783783784,0.2102728731942215,1.0,0.6051364365971108
"frozenset({'Hematocrit=niski', 'Platelets=wysoki', 'Red Blood Cells=wysoki'})",frozenset({'Disease=Anemia'}),0.05019140791152701,0.26499361973628244,0.05019140791152701,1.0,3.773675762439807,1.0,0.03689100504939118,inf,0.7738468428123602,0.18940609951845905,1.0,0.5947030497592295
"frozenset({'BMI=niski', 'Hemoglobin=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski'})",0.05827307528711187,0.1382390472139515,0.05827307528711187,1.0,7.233846153846154,1.0,0.050217460881194664,inf,0.9150858175248421,0.4215384615384616,1.0,0.7107692307692308
"frozenset({'Hematocrit=niski', 'Heart Rate=wysoki', 'BMI=niski'})",frozenset({'Disease=Anemia'}),0.05614632071458953,0.26499361973628244,0.05614632071458953,1.0,3.773675762439807,1.0,0.041267903953556236,inf,0.7787291572780531,0.2118780096308186,1.0,0.6059390048154093
"frozenset({'Systolic Blood Pressure=średni-górny', 'Heart Rate=wysoki', 'BMI=niski'})",frozenset({'Disease=Anemia'}),0.05614632071458953,0.26499361973628244,0.05614632071458953,1.0,3.773675762439807,1.0,0.041267903953556236,inf,0.7787291572780531,0.2118780096308186,1.0,0.6059390048154093
"frozenset({'Hematocrit=niski', 'BMI=niski', 'LDL Cholesterol=niski'})",frozenset({'Disease=Anemia'}),0.05529561888558061,0.26499361973628244,0.05529561888558061,1.0,3.773675762439807,1.0,0.04064263268153266,inf,0.7780279153534444,0.2086677367576244,1.0,0.6043338683788122
"frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Troponin=średni-dolny', 'Red Blood Cells=niski'})",frozenset({'Disease=Anemia'}),0.05061675882603148,0.26499361973628244,0.05061675882603148,1.0,3.773675762439807,1.0,0.037203640685402974,inf,0.7741935483870968,0.19101123595505617,1.0,0.5955056179775281
"frozenset({'Mean Corpuscular Volume=wysoki', 'Triglycerides=średni-górny', 'Troponin=średni-dolny'})",frozenset({'Disease=Anemia'}),0.054870267971076137,0.26499361973628244,0.054870267971076137,1.0,3.773675762439807,1.0,0.04032999704552087,inf,0.7776777677767778,0.20706260032102727,1.0,0.6035313001605136
"frozenset({'Mean Corpuscular Volume=wysoki', 'Triglycerides=średni-górny'})","frozenset({'Disease=Anemia', 'Troponin=średni-dolny'})",0.054870267971076137,0.10208421948107188,0.054870267971076137,1.0,9.795833333333334,1.0,0.04926887949253157,inf,0.95004500450045,0.5375,1.0,0.76875
"frozenset({'White Blood Cells=średni-górny', 'Systolic Blood Pressure=średni-górny', 'Mean Corpuscular Volume=średni-górny'})",frozenset({'Disease=Anemia'}),0.054870267971076137,0.26499361973628244,0.054870267971076137,1.0,3.773675762439807,1.0,0.04032999704552087,inf,0.7776777677767778,0.20706260032102727,1.0,0.6035313001605136
"frozenset({'AST=średni-górny', 'Red Blood Cells=średni-dolny'})",frozenset({'Disease=Thalasse'}),0.06848149723521905,0.21650361548277328,0.06848149723521905,1.0,4.618860510805502,1.0,0.05365500549012059,inf,0.8410958904109589,0.31630648330058947,1.0,0.6581532416502947
"frozenset({'BMI=niski', 'Hemoglobin=niski'})",frozenset({'Disease=Anemia'}),0.05827307528711187,0.26499361973628244,0.05827307528711187,1.0,3.773675762439807,1.0,0.04283108213361519,inf,0.7804878048780488,0.21990369181380418,1.0,0.6099518459069021
"frozenset({'AST=średni-górny', 'HDL Cholesterol=niski'})",frozenset({'Disease=Thalasse'}),0.06805614632071459,0.21650361548277328,0.06805614632071459,1.0,4.618860510805502,1.0,0.05332174458645524,inf,0.8407120036513007,0.31434184675834975,1.0,0.6571709233791749
"frozenset({'Red Blood Cells=niski', 'ALT=średni-górny'})",frozenset({'Disease=Anemia'}),0.05359421522756274,0.26499361973628244,0.05359421522756274,1.0,3.773675762439807,1.0,0.0393920901374855,inf,0.776629213483146,0.20224719101123595,1.0,0.601123595505618
"frozenset({'AST=niski', 'HDL Cholesterol=niski'})",frozenset({'Disease=Diabetes'}),0.05316886431305827,0.22968949383241175,0.05316886431305827,1.0,4.353703703703704,1.0,0.04095653478134774,inf,0.8135669362084457,0.23148148148148148,1.0,0.6157407407407407
"frozenset({'ALT=wysoki', 'C-reactive Protein=średni-dolny'})",frozenset({'Disease=Diabetes'}),0.056997022543598466,0.22968949383241175,0.056997022543598466,1.0,4.353703703703704,1.0,0.04390540528560477,inf,0.8168696436626071,0.2481481481481481,1.0,0.624074074074074
"frozenset({'ALT=wysoki', 'Creatinine=wysoki'})",frozenset({'Disease=Diabetes'}),0.05316886431305827,0.22968949383241175,0.05316886431305827,1.0,4.353703703703704,1.0,0.04095653478134774,inf,0.8135669362084457,0.23148148148148148,1.0,0.6157407407407407
"frozenset({'Red Blood Cells=niski', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia'})",0.052318162484049344,0.07230965546575925,0.052318162484049344,1.0,13.829411764705883,1.0,0.04853505418022613,inf,0.9789048473967685,0.723529411764706,1.0,0.861764705882353
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'AST=średni-górny', 'Diastolic Blood Pressure=wysoki'})","frozenset({'Heart Rate=średni-dolny', 'Disease=Thalasse'})",0.054870267971076137,0.07868991918332624,0.054870267971076137,1.0,12.708108108108108,1.0,0.0505525310188647,inf,0.9747974797479748,0.6972972972972973,1.0,0.8486486486486486
"frozenset({'Heart Rate=średni-dolny', 'Diastolic Blood Pressure=wysoki', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'AST=średni-górny', 'Disease=Thalasse'})",0.054870267971076137,0.07103360272224585,0.054870267971076137,1.0,14.077844311377246,1.0,0.050972635154755544,inf,0.982898289828983,0.7724550898203593,1.0,0.8862275449101796
"frozenset({'Heart Rate=średni-dolny', 'AST=średni-górny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Cholesterol=niski', 'Disease=Thalasse'})",0.054870267971076137,0.054870267971076137,0.054870267971076137,1.0,18.22480620155039,1.0,0.05185952166385843,inf,1.0,1.0,1.0,1.0
"frozenset({'Heart Rate=średni-dolny', 'Diastolic Blood Pressure=wysoki', 'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'AST=średni-górny'})",frozenset({'Disease=Thalasse'}),0.054870267971076137,0.21650361548277328,0.054870267971076137,1.0,4.618860510805502,1.0,0.042990656572829536,inf,0.828982898289829,0.25343811394891946,1.0,0.6267190569744597
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Diastolic Blood Pressure=wysoki', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'AST=średni-górny', 'Disease=Thalasse'})",0.054870267971076137,0.09825606125053168,0.054870267971076137,1.0,10.177489177489178,1.0,0.049478931560476995,inf,0.9540954095409542,0.5584415584415584,1.0,0.7792207792207793
"frozenset({'Heart Rate=średni-dolny', 'AST=średni-górny', 'Diastolic Blood Pressure=wysoki', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Cholesterol=niski', 'Disease=Thalasse'})",0.054870267971076137,0.07103360272224585,0.054870267971076137,1.0,14.077844311377246,1.0,0.050972635154755544,inf,0.982898289828983,0.7724550898203593,1.0,0.8862275449101796
"frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'AST=średni-górny', 'Mean Corpuscular Hemoglobin=wysoki'})","frozenset({'Diastolic Blood Pressure=wysoki', 'Disease=Thalasse'})",0.054870267971076137,0.08124202467035305,0.054870267971076137,1.0,12.308900523560208,1.0,0.05041249630690109,inf,0.9720972097209721,0.675392670157068,1.0,0.837696335078534
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny'})",frozenset({'Disease=Thalasse'}),0.07103360272224585,0.21650361548277328,0.07103360272224585,1.0,4.618860510805502,1.0,0.05565457091211266,inf,0.8434065934065934,0.32809430255402755,1.0,0.6640471512770137
"frozenset({'Red Blood Cells=niski', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski', 'Hemoglobin=niski'})","frozenset({'HDL Cholesterol=średni-górny', 'Disease=Anemia'})",0.052318162484049344,0.07230965546575925,0.052318162484049344,1.0,13.829411764705883,1.0,0.04853505418022613,inf,0.9789048473967685,0.723529411764706,1.0,0.861764705882353
"frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Glucose=niski'})","frozenset({'Disease=Anemia', 'Red Blood Cells=niski', 'Hemoglobin=niski'})",0.052318162484049344,0.07316035729476818,0.052318162484049344,1.0,13.668604651162791,1.0,0.048490547023710556,inf,0.9780071813285458,0.7151162790697675,1.0,0.8575581395348837
"frozenset({'HDL Cholesterol=średni-górny', 'Red Blood Cells=niski', 'Glucose=niski'})","frozenset({'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Disease=Anemia', 'Hemoglobin=niski'})",0.052318162484049344,0.06678009357720119,0.052318162484049344,1.0,14.974522292993631,1.0,0.04882435069757731,inf,0.9847396768402155,0.7834394904458599,1.0,0.89171974522293
"frozenset({'HDL Cholesterol=średni-górny', 'Mean Corpuscular Hemoglobin Concentration=średni-dolny', 'Hemoglobin=niski'})","frozenset({'Red Blood Cells=niski', 'Disease=Anemia', 'Glucose=niski'})",0.052318162484049344,0.06933219906422798,0.052318162484049344,1.0,14.423312883435583,1.0,0.04869082922803061,inf,0.9820466786355476,0.7546012269938651,1.0,0.8773006134969326
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'Cholesterol=niski', 'Diastolic Blood Pressure=wysoki'})","frozenset({'Heart Rate=średni-dolny', 'AST=średni-górny', 'Disease=Thalasse'})",0.054870267971076137,0.0655040408336878,0.054870267971076137,1.0,15.266233766233764,1.0,0.05127604369734337,inf,0.9887488748874887,0.8376623376623376,1.0,0.9188311688311688
"frozenset({'Mean Corpuscular Hemoglobin=wysoki', 'AST=średni-górny', 'Diastolic Blood Pressure=wysoki'})","frozenset({'Heart Rate=średni-dolny', 'Cholesterol=niski', 'Disease=Thalasse'})",0.054870267971076137,0.054870267971076137,0.054870267971076137,1.0,18.22480620155039,1.0,0.05185952166385843,inf,1.0,1.0,1.0,1.0
